-0.027764842	-0.0017275714	-0.024426423	0.08582858	0.018483425	-0.09034343	0.004340511	0.03357566	0.12030899	-0.03450354	-1.3625264e-05	-0.056669198	0.046608444	0.0048930924	-0.025815018	-0.005028621
-0.022638727	-0.020875193	-0.047658265	0.08944611	0.011838358	-0.026836835	0.07174051	0.03606743	0.07093522	-0.020511841	-0.008721213	-0.02859756	-0.034131065	0.00791755	-0.10071466	0.04097691
0.016885353	-0.033369817	0.01246778	0.052013427	0.016256781	-0.07753191	0.050833862	0.047689896	0.04337632	-0.010982989	0.01575473	-0.06531077	-0.016417176	0.09991229	-0.050077207	0.039556354
-0.08172252	-0.029290475	0.0011827208	0.0639227	0.030366316	-0.06985674	0.052205786	0.020247089	0.12374785	-0.03753242	0.05373454	-0.11211684	-0.021919409	0.01225957	-0.082063705	-0.03860631
0.010819723	-0.0402553	0.029098598	-0.015594924	0.10714107	-0.05831	0.05320337	-0.0114134615	0.17083494	-0.048902266	0.006598439	-0.096978165	0.029374618	0.050032012	-0.06089936	0.050346356
-0.004350832	-0.07101854	-0.11198591	0.10521984	0.078188576	-0.06904282	0.005138018	0.019292643	0.06445028	0.025769547	-0.077393696	-0.024522372	-0.011458329	0.0736005	-0.05161716	0.012557267
0.06905417	-0.060311235	0.008889157	0.11634176	-0.05995082	0.044209488	0.038849108	0.024514802	0.11645336	-0.03120994	-0.034811523	-0.05251179	-0.0072461437	0.059045624	-0.05800373	0.05504067
0.02228927	0.054440357	-0.007614083	0.096076585	0.025940178	-0.06661903	0.05488915	0.0014351032	0.048760384	-0.04132249	-0.016737767	-0.053917315	-0.031341452	0.026173102	-0.03818237	-0.019011382
-0.038703892	0.08582661	0.013702752	0.08237312	0.024860432	-0.043553244	0.051086523	0.034579005	0.042719074	-0.04485062	0.019370941	-0.03745925	-0.02285489	0.045427877	-0.06858158	-0.00019724059
-0.04011955	-0.03196172	-0.018471055	0.025105795	0.02116782	-0.11135988	0.03060541	0.10163297	0.048936296	0.01238312	0.013554552	-0.022153975	0.00602058	0.0041213315	-0.04492864	0.0883242
-0.09862356	-0.006333118	0.005665517	0.17005534	0.030990083	-0.04840268	0.009958863	-9.796081e-05	-0.02637692	0.01046909	-0.034406632	-0.052808024	0.0077416357	-0.011129453	-0.009046899	0.032830145
-0.07400872	-0.03741244	-0.021200333	0.16222744	-0.0023567898	-0.052806556	0.03817629	-0.028825019	0.113895595	-0.024715463	0.0038397873	-0.014485719	-0.011655262	-0.02818125	-0.09203872	-0.03438716
-0.10851094	0.07614209	-0.018831363	0.038429737	0.015469587	-0.018575827	0.07918865	-0.021554459	0.035666496	-0.042361557	-0.043274138	-0.07424189	-0.07502143	0.06657032	-0.035363767	-0.011303794
0.066046104	0.05952734	-0.053829957	0.11116036	0.040831473	0.0724319	0.020192148	-0.033054814	-0.003260405	-0.11293824	-0.030395163	-0.020678887	-0.08343992	0.003657715	-0.08494799	0.015543371
0.017563248	-0.031463876	-0.001537945	0.09828435	0.013366977	0.030188683	0.06398307	-0.03902742	0.08600364	-0.009672817	0.0517284	0.041159965	-0.0029637746	0.02242226	-0.04898279	0.080675684
-0.03742316	0.014159914	-0.037874077	0.044077087	0.0006331391	-0.02806759	0.032856904	0.03386231	-0.015235158	-0.03718361	0.034393415	-0.081969045	0.056828823	0.027645309	-0.034141224	-0.03389777
-0.064838976	-0.027472304	0.02323322	0.06693691	-0.038633358	-0.05184485	0.09895222	-0.08268943	0.02279857	-0.03820105	0.0050078533	-0.02168835	0.03511349	0.024278736	-0.010336933	0.0019145383
-0.031358697	0.033515226	-0.0046756384	0.12426213	-0.040026244	-0.013157108	0.025625933	-0.036014147	0.079438575	0.0013030745	-0.024880888	-0.01986605	-0.05088508	-0.020687247	-0.060269926	0.005089925
-0.10616347	-0.06461841	-0.04206983	-0.0044810036	0.01764298	-0.08327105	-0.017191343	-0.06702525	0.04793283	-0.05304648	-0.05448623	-0.02375821	-0.050941154	-0.02094141	-0.0357382	0.009697826
-0.11650488	-0.017052954	0.016549112	0.08042502	-0.057184733	-0.024899628	0.0020230485	0.07198841	0.08163447	-0.08120306	0.040895045	-0.06163402	-0.0159203	0.070064865	-0.10764018	-0.058805045
0.045560367	0.04054762	-0.053006765	0.018006517	0.039365437	-0.011246047	-0.036263015	0.008336713	0.1356963	-0.06288042	0.05333212	0.046678275	-0.079017095	-0.009305833	-0.08372949	0.05430068
-0.0011722161	0.05236875	-0.06166032	0.015702102	0.033252772	0.110647194	0.0021760662	-0.06614473	-0.033413436	-0.047751576	-0.046926606	-0.07002998	-0.0114365695	0.054733645	-0.060033865	-0.0026192225
-0.10818491	-0.0180344	0.049504377	-0.012323433	-0.06651163	-0.12525986	-0.0054973825	0.0626889	0.1462797	-0.03870472	0.07880256	0.059898045	-0.010861905	0.06637738	0.09029729	0.08399438
0.03318541	-0.02930274	-0.112678446	0.09900057	-0.03712401	-0.007898573	0.053513054	0.09160414	0.092050366	-0.05925351	0.014844893	0.023279272	-0.024933174	-0.08959782	-0.0053726323	-0.028176175
-0.028497934	0.0457479	0.03261346	0.07788647	0.015013337	-0.20489174	0.1030516	0.02156884	0.0959584	-0.06578436	-0.029773219	0.063280895	-0.05080235	0.0008547208	-0.122557335	0.0037968322
0.053527325	-0.060780853	-0.060458954	0.04234569	0.04397769	-0.017235238	0.011489824	-0.10166266	0.091363534	-0.04823942	-0.03495021	0.05938365	-0.0057550557	0.019997716	-0.022003237	-0.07710459
-0.046368025	0.007995859	-0.048055336	-0.051988706	0.016749885	-0.023879921	0.042792358	0.03313757	0.0708395	-0.0010499333	0.0050100973	0.0056569465	0.004996054	0.06351186	-0.10070218	0.03607819
0.04076477	0.009052586	-0.06721599	0.10797359	-0.01704331	-0.046784937	0.017122464	-0.096262105	0.11936386	0.020475408	-0.060840406	-0.02588104	0.07608715	-0.026401907	-0.061233487	0.01753434
-0.060419004	-0.047548097	0.011964462	0.043796632	0.0077130427	-0.022090467	-0.029135676	0.05385585	0.12675416	-0.0577484	-0.016121263	-0.028933926	-0.031596664	-0.02683976	0.041628458	-0.021706356
0.0020622215	0.030265445	-0.032315508	0.0074820574	0.066663556	-0.027604446	0.011634605	-0.036839634	0.078389354	-0.07335039	0.009308265	0.007334397	-0.093755364	0.07285679	0.00033976673	0.035887428
-0.060447175	0.062005695	0.0028728505	-0.04189236	0.09668038	-0.020398606	0.0052865744	0.01562604	0.054126833	-0.03287597	-0.031086069	-0.11032121	-0.060412522	0.056250613	-0.08203462	-0.040198177
